z in mm,sigma xx in mm2,sigma xy in mm2,ysigma yx in mm2,sigma yy in mm2
0.0,140.34417845807715,19.16873756316537,19.16873756316537,118.87457172088025
0.6534653465346535,139.9519272609648,18.80920840860882,18.80920840860882,118.77864237511186
1.306930693069307,140.0237089035122,19.0025528787167,19.002552878716706,118.79215844180855
1.9603960396039604,139.89926315469268,18.44378324898096,18.443783248980964,117.45327689280398
2.613861386138614,139.33194267175054,18.865865590976572,18.865865590976572,118.7990870641136
3.2673267326732676,138.97685313214507,18.586061625485755,18.586061625485755,118.69340989550975
3.9207920792079207,140.56288572450657,18.939803433977445,18.939803433977442,118.28139602808474
4.574257425742575,139.91642466040358,19.091003709865248,19.091003709865248,118.0459384140495
5.227722772277228,139.9549377050988,19.07578121022501,19.075781210225006,118.46777885444072
5.881188118811881,140.26976441510848,18.297592425191336,18.297592425191336,117.85062348033487
6.534653465346535,140.2117137004494,18.74932280565827,18.749322805658277,118.26740727581316
7.188118811881188,140.12119980184073,18.780933881240912,18.780933881240912,117.39717419510124
7.841584158415841,140.0491672526445,18.252373389205424,18.252373389205424,118.32083011440032
8.495049504950495,141.5117006049162,18.398860843126144,18.398860843126144,117.11199711244406
9.14851485148515,141.48033294147095,18.062000470106675,18.062000470106675,117.95477226970007
9.801980198019802,140.57994044618297,18.24989325609731,18.249893256097305,117.13272693874134
10.455445544554456,141.00411200403437,18.249729505632057,18.249729505632057,117.9469085295248
11.10891089108911,141.04477128702197,17.980537676011103,17.980537676011103,118.13604786035714
11.762376237623762,141.54576148447887,18.288706236829956,18.288706236829952,118.03867548977227
12.415841584158416,141.1872074150434,17.7051891007209,17.705189100720908,117.87507878098161
13.06930693069307,142.29798612819627,17.972019580516587,17.97201958051659,117.84693510553628
13.722772277227723,141.69549905604194,18.36148185599206,18.361481855992068,117.57958276232185
14.376237623762377,140.83345618488227,18.213802465075332,18.213802465075332,117.18366386777764
15.02970297029703,141.82686371983667,18.328049551593697,18.328049551593697,117.76303012243848
15.683168316831683,141.38999973744643,17.844781285851887,17.844781285851887,117.41621310721935
16.33663366336634,142.8101483063804,18.46200354508875,18.46200354508875,118.3739434725579
16.99009900990099,143.2492452548831,18.37522381093321,18.37522381093321,117.81326788073925
17.643564356435643,142.4509576236898,18.145024722384928,18.145024722384928,117.61961893976745
18.2970297029703,142.1015472086919,17.692909191828804,17.6929091918288,116.89973489993524
18.95049504950495,142.88264938106823,18.21966531535474,18.219665315354742,116.90451360291665
19.603960396039604,142.99851836964797,17.962611617235613,17.962611617235613,118.15813576346271
20.25742574257426,141.50232055272843,18.187464466012354,18.18746446601235,118.62805767001491
20.91089108910891,142.43531432425348,17.60921650607549,17.60921650607549,117.31535364347428
21.564356435643564,142.18751136321097,18.08077081724598,18.080770817245984,116.45748412398038
22.21782178217822,143.6787942887497,18.384837649586725,18.384837649586725,116.63145494450393
22.871287128712872,144.18923945587437,18.082310465232318,18.082310465232318,118.16609894713712
23.524752475247524,145.08342112499128,18.04641392843223,18.04641392843223,118.13368554487808
24.17821782178218,144.46917143438068,17.745441127498324,17.745441127498324,117.44300509792757
24.831683168316832,143.4524171736993,18.404583138396255,18.40458313839626,116.50300270037228
25.485148514851485,144.4146391448473,17.554335607475725,17.554335607475725,117.3270088072701
26.13861386138614,145.22140774005777,17.71964512786251,17.719645127862506,115.53728728621861
26.792079207920793,144.45804320676172,18.168414452877418,18.16841445287742,116.503905257505
27.445544554455445,144.1155940129174,17.826888126719112,17.826888126719112,115.9389738170615
28.0990099009901,144.4210649979712,18.289263181429426,18.289263181429426,116.01082638486146
28.752475247524753,144.8942093056856,17.502438336212528,17.502438336212528,116.68559293730613
