z in mm,x in mm,y in mm
660.0,3.328372982855487,-2.613176390318015
659.3598448108633,3.361025208375592,-2.615616510629596
658.7196896217265,3.330473030683472,-2.6174876801329376
658.0795344325898,3.3242778458522575,-2.5918982685119145
657.439379243453,3.314359532557828,-2.5721554931632453
656.7992240543161,3.292140428154039,-2.6116439037643473
656.1590688651794,3.2911376605847553,-2.6108318691706773
655.5189136760426,3.281001843851018,-2.643676816910909
654.8787584869059,3.2773868612731993,-2.6235021054760965
654.2386032977691,3.2634989583635936,-2.6272230973887485
653.5984481086324,3.2916219340417614,-2.6374824811532456
652.9582929194956,3.312026723220305,-2.5828133186797646
652.3181377303589,3.3566491086531447,-2.5530000276885194
651.6779825412221,3.2790888718782782,-2.520732044881867
651.0378273520854,3.271326008336176,-2.57758277159907
650.3976721629485,3.274315432011453,-2.5975553741402164
649.7575169738118,3.286537871539588,-2.584923009096276
649.117361784675,3.2607070089382546,-2.559362702835523
648.4772065955383,3.263309371013303,-2.579576749511741
647.8370514064015,3.2572122493435978,-2.5635170743535944
647.1968962172648,3.280599992828881,-2.5681140029686973
646.556741028128,3.268992767695622,-2.574229967479206
645.9165858389913,3.2613401758565868,-2.517854098407259
645.2764306498545,3.2472649218121954,-2.5581142955965275
644.6362754607178,3.268359482101119,-2.531283391203985
643.996120271581,3.1974794326835476,-2.5534562556233307
643.3559650824442,3.2472237281704293,-2.510938994590407
642.7158098933074,3.223949762765069,-2.552381990227982
642.0756547041707,3.238798271252633,-2.5553115617647335
641.4354995150339,3.24159955552178,-2.4750798776580147
640.7953443258972,3.2419905066807257,-2.4903873771369613
640.1551891367604,3.2377279512353674,-2.4904623803859267
639.5150339476237,3.2121030474221173,-2.5068994443528942
638.874878758487,3.1724432826264506,-2.4561056079835426
638.2347235693502,3.227345215530752,-2.5290655022717194
637.5945683802133,3.216443253582241,-2.514687511044347
636.9544131910766,3.1899148687262153,-2.410570563657078
636.3142580019398,3.2179081298178445,-2.479523287061937
635.6741028128031,3.198875168552154,-2.487382196710398
635.0339476236663,3.171696071604607,-2.4871712272607054
634.3937924345296,3.137725897983118,-2.484650902068725
633.7536372453928,3.1694406171762837,-2.469570615143119
633.1134820562561,3.151087765218737,-2.409582076128913
632.4733268671193,3.1455370547196497,-2.4221199592406335
631.8331716779826,3.1507552588412615,-2.335911096615211
631.1930164888457,3.1427368044381154,-2.3361888071759287
630.552861299709,3.134039281677053,-2.3276217141588575
629.9127061105722,3.119902792967939,-2.3347648112549284
629.2725509214355,3.143429193615517,-2.3548030868194196
628.6323957322987,3.117247339581661,-2.3201108639757293
627.992240543162,3.1259473959415214,-2.4115807871332304
627.3520853540252,3.154091330263326,-2.3321676625359578
626.7119301648885,3.087089697770888,-2.3498767925119113
626.0717749757517,3.126865103611769,-2.400284470139586
625.431619786615,3.0961415704888746,-2.3076477374260262
624.7914645974781,3.143106229285567,-2.3612635803776105
624.1513094083414,3.112826842427201,-2.3545157394506235
623.5111542192046,3.122720686225947,-2.312472093701419
622.8709990300679,3.1500445507904047,-2.316168376401902
622.2308438409311,3.1441528725723638,-2.380493960742396
621.5906886517944,3.1335141624821885,-2.2927865174444992
620.9505334626576,3.121964379488904,-2.363631514182366
620.3103782735209,3.1210952069770257,-2.3376122869816163
619.6702230843841,3.1415590832062823,-2.3762738921872852
619.0300678952474,3.0895207138674343,-2.3833790637414265
618.3899127061105,3.1077535088116592,-2.3185792302235777
617.7497575169738,3.113154419340763,-2.290247196273274
617.109602327837,3.1875270907589655,-2.3542505821994957
616.4694471387003,3.1105833108791376,-2.3027800594696006
615.8292919495635,3.111377072829194,-2.2296033898314933
615.1891367604268,3.1262443080637956,-2.348834381346149
614.54898157129,3.1415089691167553,-2.2907666262185384
613.9088263821533,3.1172294841853057,-2.271977091841172
613.2686711930165,3.115265011208981,-2.344605382192057
612.6285160038798,3.1018470578671375,-2.266272332240768
611.9883608147429,3.11808113019405,-2.2706834738692145
611.3482056256062,3.1570286119052304,-2.3122759591577657
610.7080504364694,3.126797836174492,-2.3172471134681683
610.0678952473327,3.118884656412113,-2.2676534017059917
609.4277400581959,3.0905554115126272,-2.3298988886089953
608.7875848690592,3.0926239269169886,-2.200262699550231
608.1474296799224,3.015991742605558,-2.2719256815548468
607.5072744907857,3.0809589992842796,-2.2590013710254526
606.8671193016489,3.0255572884609587,-2.2355591820237195
606.2269641125122,3.053327690009134,-2.2811346361935665
605.5868089233753,3.104671417312079,-2.2888189238555663
604.9466537342386,3.0710041670023895,-2.2246263233596926
604.3064985451018,3.07843075703967,-2.221517275326303
603.6663433559651,3.04376092363601,-2.2593185074059168
603.0261881668283,3.0592649884503236,-2.289334917374372
602.3860329776916,3.0727582989748736,-2.2264601471310432
601.7458777885548,3.0551688698896244,-2.3127535169928914
601.1057225994181,3.057777294028954,-2.2436431486561106
600.4655674102813,3.032029285811242,-2.2573825872425024
599.8254122211446,3.0695938578832638,-2.2683685561521467
599.1852570320077,3.0527612105833337,-2.2597791297960983
598.545101842871,3.0448409370927156,-2.2991859190014923
597.9049466537342,3.0673619339159828,-2.2867604534181627
597.2647914645975,3.0826952126654907,-2.223890850133625
596.6246362754607,3.052411871812758,-2.281730670589471
595.984481086324,3.08782084674182,-2.2694258918160846
595.3443258971872,3.081664955114242,-2.2360758626722945
594.7041707080505,3.0927122549534465,-2.260346777348112
594.0640155189137,3.0340380963054927,-2.2415952046433056
593.423860329777,3.0631837494254865,-2.254044089512837
592.7837051406402,3.0920031278308606,-2.25258066484919
592.1435499515034,3.0737664918912735,-2.225091159591704
591.5033947623666,3.1003787173175037,-2.269910462402217
590.8632395732299,3.0843919567920035,-2.2192138236160677
590.2230843840931,3.0471531829054617,-2.2850923351239203
589.5829291949564,3.0969938634917873,-2.286635446334138
588.9427740058196,3.0765491620085736,-2.3163798934575044
588.3026188166829,3.0841817502743374,-2.273351281159478
