z in mm,x in mm,y in mm
660.0,-0.08001349350771228,-0.8043933033033943
659.3860465116279,-0.10971506508531664,-0.8029817135825453
658.7720930232558,0.07415990438000863,-1.2105671693208437
658.1581395348837,0.022556412279023934,-1.0941258648133811
657.5441860465116,-0.19337964377575861,-1.4865225406715135
656.9302325581396,-0.3158944279341525,-1.4774623352583616
656.3162790697675,-0.3484522310118898,-1.5711595535846343
655.7023255813954,-0.2827326261637663,-1.4330552570859467
655.0883720930233,-0.25745028879307175,-1.4703966446295076
654.4744186046512,-0.26853359867396454,-1.453059910147656
653.8604651162791,-0.2532143656186982,-1.3121060075086413
653.246511627907,-0.26775380316867275,-1.5262030382632055
652.6325581395349,-0.26930199397380244,-1.4105226026608846
652.0186046511628,-0.3144135932835359,-1.521760392595969
651.4046511627907,-0.28868853125875166,-1.6191768663284554
650.7906976744187,-0.24285217011407015,-1.640438876915069
650.1767441860466,-0.25448278976936306,-1.3815220098168477
649.5627906976745,-0.23696828230352399,-1.4671541329821118
648.9488372093023,-0.21776461637255357,-1.3361496694442307
648.3348837209302,-0.24618729918472354,-1.4134880611752318
647.7209302325581,-0.2335833606686249,-1.3129453640767597
647.106976744186,-0.28542667258963966,-1.314593537582808
646.4930232558139,-0.2219622212601891,-1.5031357588247993
645.8790697674418,-0.21540301272983678,-1.4313554597986538
645.2651162790697,-0.286762493125698,-1.4000702068183948
644.6511627906976,-0.266787874627094,-1.5124113190032786
644.0372093023256,-0.26150678073166794,-1.3899687390687776
643.4232558139535,-0.22097198503504506,-1.4331866294680813
642.8093023255814,-0.2609422377244343,-1.5190788424838473
642.1953488372093,-0.2631312497279916,-1.51731123241366
641.5813953488372,-0.2118080922755578,-1.3619297537485948
640.9674418604651,-0.2782492445871039,-1.4503785833791116
640.353488372093,-0.25120003319044565,-1.441561502432108
639.7395348837209,-0.2531150685466844,-1.4944559651369456
639.1255813953488,-0.22661911245223973,-1.3500473066527312
638.5116279069767,-0.24780957883507146,-1.2594841779383008
637.8976744186047,-0.22537028146499763,-1.0718776923683087
637.2837209302326,-0.20219605980412805,-1.241332195423717
636.6697674418605,-0.25472496568464686,-1.1625268973690115
636.0558139534884,-0.20636434732316436,-1.446749791380708
635.4418604651163,-0.23213289513695107,-1.2375303238827178
634.8279069767442,-0.20389564660109144,-1.3176450104701847
634.2139534883721,-0.2262618951573768,-1.5228282170749448
633.6,-0.20277124264597593,-1.3978299569922912
632.9860465116279,-0.2604732724474466,-1.3538864956184065
632.3720930232558,-0.22775496612361107,-1.30836064551868
631.7581395348838,-0.2004571365782391,-1.3022088630659763
631.1441860465117,-0.19375522576571821,-1.3172549317753588
630.5302325581396,-0.16907392929488269,-1.335740610316446
629.9162790697675,-0.23442667485065447,-1.4438185150779945
629.3023255813954,-0.21158914521767963,-1.548511314005724
628.6883720930233,-0.16830649752995552,-1.4638919526084813
628.0744186046512,-0.23775046097915503,-1.5087706997760257
627.460465116279,-0.15388111009754235,-1.3842304554289964
626.8465116279069,-0.2610592406891096,-1.2966176788004398
626.2325581395348,-0.12473682798560914,-1.4121544824936345
625.6186046511627,-0.22423796404434224,-1.357647268199374
625.0046511627907,-0.1819120876046011,-1.4833059718752328
624.3906976744186,-0.1757414977997246,-1.3921422526797607
623.7767441860465,-0.1825827044516361,-1.3857063290769702
623.1627906976744,-0.19022601544678103,-1.4467604127436122
622.5488372093023,-0.12785947167858222,-1.4459245337878464
621.9348837209302,-0.16727984871014956,-1.3810276971514155
621.3209302325581,-0.0885303040711575,-1.4477950368107693
620.706976744186,-0.09324681359948106,-1.2867421413503226
620.0930232558139,-0.20368505460826053,-1.2121665627207132
619.4790697674418,-0.15925117743005054,-1.4055858768379483
618.8651162790698,-0.038195166312659165,-1.2617075513553235
618.2511627906977,-0.1852593997410399,-1.2483440217542756
617.6372093023256,-0.17460065238714487,-1.2954059070844433
617.0232558139535,-0.2174324934802998,-1.2201793575389088
616.4093023255814,-0.18503928597498995,-1.1810328194270838
615.7953488372093,-0.12478559230433936,-1.2591140724861638
615.1813953488372,-0.19237177119433785,-1.244178387203686
614.5674418604651,-0.22169900082020033,-1.1143997351530193
613.953488372093,-0.2435601554374005,-1.1868116968952602
613.339534883721,-0.19213044296642334,-1.2413064004808931
612.7255813953489,-0.1728248571404434,-1.295556682886676
612.1116279069768,-0.18801678614823442,-1.2489335248893816
611.4976744186047,-0.16053244622165558,-1.3918672158027563
610.8837209302326,-0.18236710875995676,-1.4072204313665047
610.2697674418605,-0.20544253276796326,-1.314192736472314
609.6558139534884,-0.18255534835009912,-1.1639653959074983
609.0418604651163,-0.1795653907450223,-1.163843194377361
608.4279069767442,-0.20361077596370275,-1.1358757611260262
607.8139534883721,-0.1064686834032831,-1.112089292536353
607.2,-0.12970389894142254,-1.087862899837427
606.586046511628,-0.2052769467984956,-1.2341773153319382
605.9720930232559,-0.2360144955882992,-1.2095158149076772
605.3581395348838,-0.19866096484504553,-1.1307938807046645
604.7441860465116,-0.19279629780976398,-1.1925780278080549
604.1302325581395,-0.1457186804335129,-1.2282992728932598
603.5162790697674,-0.19805535773182206,-1.473038690809973
602.9023255813953,-0.08030225713625307,-1.3865775480071707
602.2883720930232,-0.15540862274903056,-1.2735882478013583
601.6744186046511,-0.1626849667567182,-1.258895108196812
601.060465116279,-0.06917388630263904,-1.3673162958350153
600.446511627907,-0.11230376909803293,-1.3220659122514533
599.8325581395349,-0.06514759231575011,-1.212520245182013
599.2186046511628,-0.0677327348329506,-1.3146106060588367
598.6046511627907,-0.054917185568508844,-1.2539847022717974
597.9906976744186,-0.11773330724376842,-1.3775242636401204
597.3767441860465,-0.09457250724835331,-1.3580395537454002
596.7627906976744,-0.09377948872837093,-1.3302256875555665
596.1488372093023,-0.05230918261642779,-1.4781043909494331
595.5348837209302,-0.029401873854318007,-1.4314480259559976
594.9209302325581,-0.04515636074311959,-1.2455676985083879
