z in mm,x in mm,y in mm
660.0,-0.1653162014707256,-3.2005967876170036
659.3510324483776,-0.1659517548993094,-3.87871406029113
658.7020648967551,-0.16120772220737742,-3.843516565556595
658.0530973451328,-0.19026739387436686,-4.095931263992015
657.4041297935104,-0.21624883283059407,-4.071316729293055
656.7551622418879,-0.22279549385206093,-3.998420137127375
656.1061946902655,-0.2189118339970702,-4.002252580879488
655.457227138643,-0.18202792018797323,-4.0025832289623855
654.8082595870206,-0.18041605213366568,-3.9926015775626276
654.1592920353983,-0.21880975078312606,-4.011830598109971
653.5103244837758,-0.23521760885177478,-3.9604939309225493
652.8613569321534,-0.19336674183115116,-4.05429407086936
652.212389380531,-0.19191485129076438,-3.9950457927805334
651.5634218289085,-0.19228762067357535,-3.970310391620588
650.9144542772862,-0.1746016562355433,-4.022052924571595
650.2654867256637,-0.19855734785667234,-4.049465572101346
649.6165191740413,-0.17086771378906568,-3.9911621492929084
648.9675516224189,-0.16737566457117112,-3.9803727084497904
648.3185840707964,-0.18067597942903446,-4.0229346501497565
647.669616519174,-0.18555972224563838,-4.009368483178172
647.0206489675517,-0.15703020060740944,-3.968969539699472
646.3716814159292,-0.16514630133217706,-4.010791746368216
645.7227138643068,-0.2721565190965849,-4.048888703405289
645.0737463126844,-0.19398123511804935,-3.9959372318219706
644.4247787610619,-0.2255557487538756,-3.920205598086018
643.7758112094396,-0.23141079040172577,-4.008382134641687
643.1268436578171,-0.20224201584240795,-3.968152544581058
642.4778761061947,-0.24196014990816322,-3.942012889616291
641.8289085545723,-0.2323864776269292,-3.920716240149687
641.1799410029498,-0.26978708402544527,-3.897600194884783
640.5309734513274,-0.2367052686079141,-3.976352105218523
639.8820058997051,-0.2813746311934329,-4.049179243640579
639.2330383480826,-0.23710793179311282,-3.955220236941335
638.5840707964602,-0.22821808516274586,-3.935592853214785
637.9351032448377,-0.2230642621843523,-3.912332713985278
637.2861356932153,-0.2352486959816922,-3.953199519906361
636.637168141593,-0.26626334727603745,-3.9107682974647195
635.9882005899705,-0.27093328680223827,-3.9307805954530997
635.3392330383481,-0.21817623029551486,-3.987522030256271
634.6902654867257,-0.20597633457926195,-3.9009131970655484
634.0412979351032,-0.2300434418387809,-3.9324790365893696
633.3923303834808,-0.22788892202223293,-3.9033692910629525
632.7433628318583,-0.23440202400974885,-3.932521575853316
632.094395280236,-0.23096959413340934,-3.9319899425630696
631.4454277286136,-0.23878576353901823,-3.9315877559377657
630.7964601769911,-0.22148616100309865,-3.8845596064927603
630.1474926253687,-0.24186169273261046,-3.9465420933145894
629.4985250737464,-0.23169403111446488,-3.959404667709976
628.8495575221239,-0.21082743008808708,-3.930964253149654
628.2005899705015,-0.21640629089174754,-3.8945254873761037
627.5516224188791,-0.27401197225322116,-3.9239145311352455
626.9026548672566,-0.22883858676577368,-3.9004954873146023
626.2536873156342,-0.25811659482502286,-3.894077729808909
625.6047197640117,-0.23247441512551303,-3.861912446525492
624.9557522123894,-0.23082779676809537,-3.854966673428931
624.306784660767,-0.23401463000704167,-3.872019996833792
623.6578171091445,-0.2465884382038351,-3.8842093897349264
623.0088495575221,-0.22366203986893174,-3.9419346827573007
622.3598820058997,-0.23139393354656615,-3.8540689288831356
621.7109144542773,-0.22056992919626156,-3.947013241310521
621.0619469026549,-0.22376953877556188,-3.8612064250851628
620.4129793510324,-0.19564174999552228,-3.8942908044068916
619.76401179941,-0.19632024433718442,-3.890988207509215
619.1150442477876,-0.18218546251160084,-3.8950111182352005
618.4660766961651,-0.14971697495488795,-3.895756713298977
617.8171091445428,-0.2273526161263246,-3.8840118013605736
617.1681415929204,-0.203877454317442,-3.887946470700238
616.5191740412979,-0.2156353634201653,-3.906110646686948
615.8702064896755,-0.22597230111435854,-3.873976096302638
615.2212389380531,-0.2226824331887523,-3.846619188037303
614.5722713864307,-0.22278135858474835,-3.885893091896532
613.9233038348083,-0.23721474963857328,-3.8616940213395297
613.2743362831858,-0.20434261126474862,-3.8723876299592632
612.6253687315634,-0.21533704476365803,-3.823094764990452
611.976401179941,-0.21836419529146706,-3.84812204139558
611.3274336283185,-0.22181160524259838,-3.7744207010305213
610.6784660766962,-0.22243265122539077,-3.876462163019366
610.0294985250738,-0.23940503593242576,-3.8143958325657916
609.3805309734513,-0.2161583601686176,-3.8526233210405887
608.7315634218289,-0.24131291753852863,-3.8412642548156404
608.0825958702064,-0.20009428977930413,-3.7988398539654376
607.433628318584,-0.2195784673967038,-3.8226420146049707
606.7846607669617,-0.23495621863760596,-3.801641143565011
606.1356932153392,-0.23544705724246578,-3.8216577225934105
605.4867256637168,-0.22721102867816165,-3.7870570414479867
604.8377581120944,-0.22099689636072345,-3.796079427806831
604.188790560472,-0.19875493006633907,-3.8311240960454382
603.5398230088496,-0.2063535519580135,-3.888206411814646
602.8908554572272,-0.2250672915232847,-3.884186946375848
602.2418879056047,-0.16412469419841286,-3.8551571276889582
601.5929203539823,-0.24927789382395255,-3.8419721198567496
600.9439528023598,-0.22146209572421674,-3.823440918431968
600.2949852507375,-0.21327405253622064,-3.8164468433579004
599.6460176991151,-0.16687917138659777,-3.883359402955515
598.9970501474926,-0.2202136692533703,-3.8592528888792446
598.3480825958702,-0.18595389960973757,-3.8631980806433117
597.6991150442478,-0.20650593848660856,-3.803320845923361
597.0501474926253,-0.20814739639807534,-3.838387695665711
596.401179941003,-0.20907813707373638,-3.8592282115173613
595.7522123893805,-0.20367575085015915,-3.8530254000110546
595.1032448377581,-0.22976832191510113,-3.771040499075679
594.4542772861357,-0.20009562126065933,-3.8082622052602417
593.8053097345132,-0.24059681264662763,-3.8208604833458195
593.1563421828909,-0.2145523838780214,-3.8431573394614276
592.5073746312685,-0.21086050023141834,-3.8086348527130864
591.858407079646,-0.1924830884878476,-3.8279549417307672
591.2094395280236,-0.19430349144649756,-3.831606207645183
590.5604719764012,-0.20146470004026334,-3.7976503350687274
589.9115044247787,-0.21101832972818463,-3.796451995120402
589.2625368731564,-0.21536778920905,-3.8139469074296843
588.6135693215339,-0.22855215290245712,-3.8473161299614462
587.9646017699115,-0.19279516816160816,-3.813391302706803
587.3156342182891,-0.20326522567046018,-3.8361616500035276
586.6666666666666,-0.1796739874371697,-3.8063592878579042
586.0176991150443,-0.1664501072893954,-3.7483537442161756
585.3687315634218,-0.15643393299820724,-3.8314633225322985
584.7197640117994,-0.2150016236081117,-3.8319088817379194
584.070796460177,-0.170604069698493,-3.792142129782569
583.4218289085545,-0.20810261219161794,-3.7832956030007474
582.7728613569321,-0.2176702603162467,-3.8091062025242284
582.1238938053098,-0.18589679089232614,-3.849193422910773
581.4749262536873,-0.20271958985908925,-3.8161855201392503
580.8259587020649,-0.19325029629098336,-3.8331612468808824
580.1769911504425,-0.18332999905217717,-3.7861543324493954
579.52802359882,-0.21231730393995285,-3.8188241131883136
578.8790560471977,-0.21063359131091713,-3.80236570657604
578.2300884955753,-0.18872316389283839,-3.748142435931193
577.5811209439528,-0.21330743492228948,-3.8485067534153887
576.9321533923304,-0.19632406139829164,-3.813588496401547
576.2831858407079,-0.2074765040454915,-3.799993848300524
575.6342182890855,-0.2026728783511847,-3.7829155330424573
574.9852507374632,-0.18528090291350144,-3.7971593386163756
574.3362831858407,-0.20492560607575472,-3.7364614208136526
573.6873156342183,-0.20992577053124611,-3.7914700579637346
573.0383480825958,-0.20671947699625984,-3.7352644473332934
572.3893805309734,-0.207700583624898,-3.7294816880273203
571.740412979351,-0.2154945876710458,-3.726636229523648
571.0914454277286,-0.19436471214562312,-3.75771017536378
570.4424778761062,-0.21901779400596283,-3.74432796527141
569.7935103244838,-0.19911175939865805,-3.7770977732204614
569.1445427728613,-0.1948179326842254,-3.764317913345024
568.4955752212389,-0.22451269615958339,-3.7638539995806126
567.8466076696166,-0.22590348431745214,-3.733345540610125
567.1976401179941,-0.22055383010681243,-3.754732937649562
566.5486725663717,-0.2188135745616452,-3.7537218286441836
565.8997050147493,-0.2279544009756751,-3.7318015851093302
565.2507374631268,-0.1820743307005943,-3.7568687304426196
564.6017699115044,-0.2164268177222291,-3.7305256406378855
563.952802359882,-0.2230224847727925,-3.758673199180308
563.3038348082596,-0.18008423067477647,-3.792573154771857
562.6548672566372,-0.1948047010297885,-3.773077102045822
562.0058997050147,-0.19318932404295758,-3.774039216753526
561.3569321533923,-0.19612858183578288,-3.7700523441014786
560.7079646017698,-0.2167312051256351,-3.729163790083352
560.0589970501475,-0.18808503989052916,-3.7267204934952045
559.4100294985251,-0.20001318291423437,-3.7245024635177484
558.7610619469026,-0.1579887396902471,-3.746545044355709
558.1120943952802,-0.2026114732293012,-3.776661840965075
557.4631268436578,-0.20193434012227887,-3.743051028154281
556.8141592920354,-0.17643981736166378,-3.7644329157721916
556.165191740413,-0.16600547322314094,-3.768614349750662
555.5162241887906,-0.18147971905496987,-3.7146858096886795
554.8672566371681,-0.1892543630686442,-3.7588219828784393
554.2182890855457,-0.21292320483660324,-3.768249853117179
553.5693215339234,-0.1940598542749738,-3.7239611764124922
552.9203539823009,-0.18554236899134233,-3.7678300326574856
552.2713864306785,-0.18478562225359574,-3.7285333054318555
551.622418879056,-0.1783936318752077,-3.7664665859710684
550.9734513274336,-0.1769221557826504,-3.7595786383538905
550.3244837758112,-0.19210690352838358,-3.7420294646863823
549.6755162241888,-0.17480594575677236,-3.7094767936443525
549.0265486725664,-0.15085196767650308,-3.7198747572051234
548.3775811209439,-0.2013615437387817,-3.754884892352826
547.7286135693215,-0.2003023310145616,-3.7525644981397686
547.0796460176991,-0.19305714838814114,-3.770064248149917
546.4306784660766,-0.18885351771279266,-3.7532145736992564
545.7817109144543,-0.19908119408878505,-3.732897237472885
545.1327433628319,-0.20308163638468457,-3.7367609295825344
544.4837758112094,-0.20359279572379813,-3.70053153101616
543.834808259587,-0.1998588061549359,-3.760596382963404
