z in mm,sigma xx in mm2,sigma xy in mm2,ysigma yx in mm2,sigma yy in mm2
0.0,107.58178796453807,14.300462883413033,14.30046288341303,124.80025234109449
0.6489675516224189,106.85515529908619,14.93857242489668,14.93857242489668,123.8991139070684
1.2979351032448379,107.24366039086019,14.569548174929523,14.569548174929524,125.62494015362128
1.9469026548672568,108.29516019977899,15.127304203603416,15.127304203603416,125.7478420917928
2.5958702064896757,106.70412624926456,15.105232805873555,15.10523280587356,125.74671975416713
3.2448377581120944,106.77679038909233,14.423726398753198,14.4237263987532,124.5836566374
3.8938053097345136,108.6676691742758,14.290610907955251,14.290610907955248,124.58615424066119
4.542772861356933,107.25300790066638,15.42336440101552,15.42336440101552,124.17466559078728
5.191740412979351,105.84683311603855,14.221879945750327,14.221879945750322,122.68867379697255
5.84070796460177,108.2343720003785,15.185399684044874,15.185399684044874,125.10740072454657
6.489675516224189,106.75566696305808,14.446188072344778,14.446188072344775,124.10654175726374
7.138643067846608,106.334465639553,14.711123140027327,14.711123140027327,124.45561807342497
7.787610619469027,106.94057016125024,14.677793114966933,14.677793114966933,124.10361368719872
8.436578171091446,108.04717125653202,14.538860443701596,14.538860443701596,125.80436592889933
9.085545722713865,107.69263621588382,15.848832509282953,15.848832509282953,124.84153488381898
9.734513274336283,109.7679751742723,15.288681072496345,15.288681072496345,124.50095189411263
10.383480825958703,108.47869664828993,14.947503994385023,14.94750399438502,125.45075121964126
11.032448377581122,108.39757292513292,14.85094473335009,14.850944733350095,126.55253169009514
11.68141592920354,107.9509213359462,14.773776890622942,14.773776890622942,125.27810442545645
12.33038348082596,109.00595916514095,15.44190092345304,15.441900923453042,125.73716693475465
12.979351032448378,109.50939854381987,15.069851280557717,15.069851280557714,125.6323368357297
13.628318584070797,109.34366207613179,15.375184425472417,15.375184425472417,126.00793956327124
14.277286135693217,107.42473707294788,15.582800595180812,15.582800595180808,128.31503557532375
14.926253687315635,107.39379300828628,15.277575316882409,15.277575316882412,128.20481765492787
15.575221238938054,110.18957200084672,15.96506324431408,15.965063244314075,128.002702209228
16.224188790560472,108.1464159214607,15.631831638017,15.631831638017,127.25330395529218
16.87315634218289,108.41570493360895,15.064757484926261,15.064757484926256,126.12153993414016
17.52212389380531,108.82655246348155,15.294802132574782,15.294802132574786,128.4458435503778
18.17109144542773,108.87013464519354,14.980961658901828,14.980961658901832,128.64248450926883
18.82005899705015,107.43555004600663,15.480196067676703,15.480196067676705,128.37457355896936
19.469026548672566,108.51222120702843,15.67784578897795,15.67784578897795,128.31627188497743
20.117994100294986,107.252379757677,15.006254415984262,15.006254415984262,127.34574941760431
20.766961651917406,107.98533983155218,15.041572240374204,15.041572240374204,125.81596962148616
21.415929203539825,108.94800217321627,15.304375543522381,15.304375543522381,127.00361712451019
22.064896755162245,108.42552193125171,14.722746263295313,14.722746263295315,126.66957452494304
22.71386430678466,107.03036519119584,15.340072821387839,15.340072821387839,127.84379131900316
23.36283185840708,106.92455091292247,15.673778056800572,15.673778056800574,129.34710668805508
24.0117994100295,108.75444002217527,16.47083884830098,16.47083884830098,129.5036389481342
24.66076696165192,109.60395376986924,16.447565125629556,16.447565125629556,131.50181787789617
25.30973451327434,108.98958458072083,15.882186087098075,15.882186087098079,127.58946272877193
25.958702064896755,109.24853747106306,15.963884840205882,15.963884840205884,128.6230752965476
26.607669616519175,108.54759849912334,16.671529001871985,16.67152900187199,129.91439093689468
27.256637168141594,108.8104481062152,15.937382878760664,15.937382878760664,129.94059762071828
27.905604719764014,109.87061498822374,16.409699589679192,16.40969958967919,130.97219695253466
28.554572271386434,109.40291261796087,16.50833909968689,16.508339099686882,129.91913961309623
29.203539823008853,110.25047393448392,16.074519146591374,16.074519146591374,129.27372098334678
29.85250737463127,110.4926464136293,16.4965995826474,16.496599582647406,129.5259774270852
30.50147492625369,110.80407403941427,16.111713096793228,16.111713096793228,131.20982707788502
31.15044247787611,108.93520430883686,16.175917159393975,16.17591715939398,132.66331015236537
31.799410029498528,109.55154523459225,16.14952181298721,16.14952181298721,131.00147468498812
32.448377581120944,110.30129315659268,16.451604644926913,16.451604644926913,131.54745905574165
33.097345132743364,111.08809881912586,16.633580623356817,16.63358062335682,131.61785674789644
33.74631268436578,111.34850905576678,16.346860044160834,16.346860044160838,132.8931115279716
34.3952802359882,112.42287347166824,17.011656872064094,17.011656872064094,130.8543233250227
35.04424778761062,110.55772879710003,17.555032249676202,17.555032249676202,133.9106345391053
35.69321533923304,110.67673140129793,17.284637202857862,17.284637202857866,131.93410102018444
36.34218289085546,110.89094097833335,17.4125278619889,17.4125278619889,132.38363214691879
36.99115044247788,110.56457919192509,16.74594176873382,16.745941768733818,132.8852171318995
37.6401179941003,111.39256812883103,16.43028928440234,16.430289284402342,132.47730573341326
38.28908554572271,111.31798053720856,17.584445333982302,17.584445333982302,133.0058624442357
38.93805309734513,111.84730718535897,17.58688033671133,17.586880336711328,134.7572676671476
39.58702064896755,111.8086109282648,17.4833428150144,17.4833428150144,133.49756047640483
40.23598820058997,110.73439825209385,17.725205027017953,17.725205027017953,135.0789691516559
40.88495575221239,110.40592192341988,17.6197534421367,17.6197534421367,135.94549251746756
41.53392330383481,110.46607935036963,17.840641717226756,17.840641717226756,134.3903962234316
42.18289085545723,108.39565964702253,16.955236949403428,16.955236949403428,133.52530565020635
42.83185840707965,111.32562430598637,18.0873058304039,18.0873058304039,134.73755595936606
43.48082595870207,110.72652915323785,17.519946099050284,17.519946099050284,136.34283600041033
44.12979351032449,113.80834088381862,18.143630967901842,18.14363096790184,135.4500586187059
44.77876106194691,111.47688814689062,17.46358423023389,17.463584230233888,134.87211075817282
45.42772861356932,111.53070348700038,17.320667473774996,17.320667473774993,132.87470748630378
46.07669616519174,111.18712676114322,17.32942052009575,17.32942052009575,134.27134698796584
46.72566371681416,111.67075728299805,18.57902953161162,18.57902953161162,137.22939118959985
47.37463126843658,112.16526379472108,18.551118452755695,18.551118452755695,138.72988262398954
48.023598820059,111.02238810166328,18.059518237521104,18.0595182375211,137.347797037842
48.67256637168142,114.93692812346643,18.197654734315357,18.197654734315357,139.05554790225767
49.32153392330384,112.26211356084251,17.978804237048724,17.978804237048724,137.08225305527117
49.97050147492626,114.60188873763015,18.49349840085586,18.49349840085586,137.7334072156626
50.61946902654868,112.97224079464127,17.39154954410164,17.391549544101633,137.47217778253614
51.2684365781711,113.51657117824257,18.86943349173553,18.86943349173554,139.22259061783382
51.91740412979351,111.4925244820977,18.782841723535586,18.782841723535586,140.9213927080474
52.56637168141593,110.54262831730878,18.763060900996916,18.763060900996916,139.17054079059247
53.21533923303835,112.3918642767704,17.989153588032337,17.989153588032337,136.7629724083936
53.86430678466077,111.45643600775061,19.358811533787943,19.35881153378795,137.44266436172762
54.51327433628319,113.46256668460667,18.08492944681475,18.08492944681475,138.52535629246327
55.16224188790561,112.24668719661358,18.528377095729073,18.528377095729073,139.653773231928
