z in mm,sigma xx in mm2,sigma xy in mm2,ysigma yx in mm2,sigma yy in mm2
0.0,142.55864995968696,18.032507232408676,18.032507232408676,156.03761768714142
0.5978260869565217,143.32290270210365,17.78834820637407,17.788348206374078,156.44513574085823
1.1956521739130435,143.44758772368655,17.833505526027235,17.833505526027235,156.69900102603663
1.7934782608695652,143.77501347946708,17.831297621103758,17.83129762110376,157.20233313477638
2.391304347826087,144.5910218624361,17.66134725419162,17.66134725419162,157.81142925124746
2.9891304347826084,144.3013565392317,17.85141521222143,17.85141521222143,157.16694238905328
3.5869565217391304,143.9295283400027,17.565584342747396,17.565584342747403,157.04426457534254
4.184782608695652,145.13127615375507,17.669391970940325,17.669391970940318,158.07351266388702
4.782608695652174,146.21374842217904,16.75535516176082,16.755355161760825,159.33489518494082
5.380434782608695,145.98178453127437,16.703429666743123,16.703429666743123,159.78219281374083
5.978260869565217,145.45167568739754,16.811861274369193,16.811861274369193,157.5076804570951
6.576086956521739,145.6723481064825,17.418484628736856,17.418484628736856,159.12070714687582
7.173913043478261,145.33304634466836,17.502407691224366,17.502407691224366,159.53116568616716
7.771739130434782,145.42887370341208,17.30100672006665,17.30100672006665,159.61270527669262
8.369565217391305,144.00489137898407,17.79009671052855,17.79009671052854,158.42533774812205
8.967391304347826,143.9319914450618,17.572482680705708,17.572482680705708,158.0214148921377
9.565217391304348,144.97313872771556,17.16648447059394,17.166484470593936,158.7853517917794
10.16304347826087,145.6307456389422,17.67131337655504,17.67131337655503,159.21037646426024
10.76086956521739,144.77844095863833,17.143893847990668,17.143893847990668,159.28326335886717
11.358695652173912,144.3293933464621,17.44228669703156,17.442286697031566,157.75430158778354
11.956521739130434,146.16114472715887,17.391178399106035,17.391178399106032,158.62782245792187
12.554347826086957,147.06838992017634,16.755958245341183,16.755958245341183,157.95188379795488
13.152173913043478,146.35145233760073,17.51608439866911,17.516084398669104,158.4546418413519
13.75,145.3069249655271,17.308624876754806,17.308624876754813,159.35598738378567
14.347826086956522,145.81245089089705,16.959467521279855,16.95946752127986,159.3305922859966
14.945652173913043,147.27052765043172,17.03414532422572,17.034145324225715,158.95576461700816
15.543478260869565,146.09327095621327,17.34551814515496,17.345518145154962,158.4919923886709
16.141304347826086,145.59327497822105,17.54428953177746,17.544289531777466,160.21390198677213
16.73913043478261,146.84044391601924,17.302731913687904,17.302731913687907,158.4730582144409
17.33695652173913,147.18919103472422,16.64194095065901,16.641940950659006,160.03813311908166
17.934782608695652,146.83025412015198,16.624100754269385,16.62410075426938,159.4044275899863
18.532608695652172,145.87926185632352,16.327448137614184,16.32744813761418,160.19078970239505
19.130434782608695,147.14421886464174,16.400988672984194,16.40098867298419,159.81734595197432
19.72826086956522,146.90387025185547,17.445451655870155,17.445451655870155,158.3714232461462
20.32608695652174,147.29934621103936,17.6970655022467,17.697065502246705,159.66659884898806
20.92391304347826,148.06142172375607,17.257105169828982,17.257105169828982,159.45326740037675
21.52173913043478,148.70210300232637,17.136823594233345,17.136823594233345,159.3729619571377
22.119565217391305,148.63243375624748,16.80287702975236,16.80287702975236,159.0910503480683
22.717391304347824,148.1563905661924,16.78237139764775,16.782371397647747,159.9032668686624
23.315217391304348,148.66401329835287,17.194689211150163,17.19468921115016,158.88861178261752
23.913043478260867,149.66763240053285,17.08870112118625,17.08870112118625,158.86533829791932
24.51086956521739,149.8777645356296,16.98170475631971,16.981704756319715,159.74168802933258
25.108695652173914,149.39150282401962,16.861909353284183,16.861909353284183,159.96408487588164
25.706521739130434,150.04516334270437,17.06468924521593,17.064689245215924,158.70949720656722
26.304347826086957,148.126637849384,16.660142012325583,16.660142012325586,159.50952310158837
26.902173913043477,150.15067174302482,17.26602933104892,17.266029331048927,160.6262678133865
27.5,149.54106287006715,16.712948431309883,16.712948431309883,160.0994037451397
28.09782608695652,149.09951184888325,16.32258051974566,16.322580519745667,160.0783091247053
28.695652173913043,149.50261129794941,16.96173691582649,16.9617369158265,160.34142338754182
29.293478260869566,148.67137236788088,16.960042854062856,16.960042854062863,160.3226108457759
29.891304347826086,150.34410300145476,16.785878447850614,16.785878447850607,161.39515447715974
30.48913043478261,150.0507888962474,16.985062464207285,16.985062464207285,159.04415538349272
31.08695652173913,149.7589420779464,16.64422430981896,16.644224309818963,160.30913840607434
31.684782608695652,150.42002643266852,16.624743502684463,16.624743502684463,158.47204090004942
32.28260869565217,151.90705148494465,17.04230094429048,17.04230094429048,160.2940812023151
32.880434782608695,150.09634786771912,16.53846731066266,16.53846731066266,158.85857865739982
33.47826086956522,151.15007927441968,17.298443170714542,17.298443170714545,159.02283621008306
34.07608695652174,151.00547992410287,16.48499286266952,16.48499286266953,160.0901973827205
34.67391304347826,151.00529818639595,16.56386933059747,16.563869330597466,159.75260637381837
35.27173913043478,150.59059214008096,16.310815753109633,16.310815753109633,158.94014649037484
35.869565217391305,150.49008593605976,16.670862151589784,16.67086215158978,159.934621783888
36.46739130434783,151.5395303235672,16.324353028218425,16.324353028218425,158.4995524070679
37.065217391304344,152.03207724084,16.205187872801293,16.205187872801293,159.30682024682977
37.66304347826087,152.53428503640643,16.260491352997292,16.260491352997292,160.49803700088052
38.26086956521739,152.202925985385,16.065314270788853,16.06531427078886,160.15955896534746
38.858695652173914,152.58312543399236,16.240296148564713,16.240296148564713,159.98074142212505
39.45652173913044,153.1057799831985,16.179265073514937,16.179265073514937,160.88550033779435
40.05434782608695,153.3158088483381,16.40326658761401,16.40326658761401,159.4887222156041
40.65217391304348,153.71456458951351,16.76346314728238,16.76346314728238,161.2588927501068
41.25,154.53075241686292,16.580492968495992,16.580492968495992,161.43056917740364
41.84782608695652,153.37848670628122,16.53378661684248,16.53378661684248,160.67029523437157
42.44565217391304,154.31879730531458,15.682123622878846,15.682123622878846,162.2582675137052
43.04347826086956,154.80328636625345,15.708308189466923,15.708308189466928,162.250177552219
43.641304347826086,155.83933683761828,16.33913094213615,16.33913094213615,160.2306253095614
44.23913043478261,156.89907450190543,16.621945169147168,16.621945169147168,161.78416190779845
44.83695652173913,156.1278807877752,15.472518067327966,15.472518067327972,161.62652566755833
45.43478260869565,155.71890760891873,15.652444958917648,15.652444958917656,162.18598465459488
46.03260869565217,157.85258909314229,16.10194086238024,16.101940862380236,163.2900846531011
46.630434782608695,155.19407690358713,16.08640635595062,16.08640635595062,163.31043272847836
47.22826086956522,156.35020805232475,15.647683536664067,15.64768353666406,162.23146454880236
47.826086956521735,156.48366972163993,16.065056934150082,16.065056934150082,161.66257004834296
48.42391304347826,157.61105873542127,15.432534296229068,15.432534296229072,161.4805644222841
49.02173913043478,156.0551743712142,15.186313328860411,15.186313328860411,161.4527701362862
49.619565217391305,156.4299130156826,15.629133010524598,15.629133010524598,161.2438161918044
50.21739130434783,156.57571574494,16.184396588939745,16.184396588939745,161.65572671049213
50.815217391304344,155.9611642254758,15.650278418523635,15.650278418523643,162.44010371401612
51.41304347826087,155.83614691277737,15.576631867627754,15.576631867627754,161.71934850145564
52.01086956521739,156.5599853902614,15.954684180689208,15.954684180689204,160.4175244842704
52.608695652173914,157.04597325128069,15.576945633242621,15.576945633242625,160.6286556023617
53.20652173913044,156.7683125440175,15.865440164682957,15.865440164682957,161.1492529443008
53.80434782608695,158.66223305152917,14.950057437089002,14.950057437089002,161.8887463705667
54.40217391304348,159.61663496721698,15.307310575753666,15.307310575753666,162.4792800753056
55.0,159.12821865537222,15.713876561292615,15.713876561292622,162.03277658013815
55.59782608695652,158.6334224543841,15.13386125392454,15.13386125392454,160.64457942140479
56.19565217391304,158.41790504092782,15.831327980643088,15.831327980643088,160.19346887531822
56.79347826086956,157.96989546559888,14.9651690858963,14.9651690858963,160.84494639260245
57.391304347826086,156.51575901063256,15.495041123374325,15.495041123374317,161.35764276238436
57.98913043478261,157.69669289395674,15.953651135287613,15.953651135287613,160.15205317013454
