z in mm,x in mm,y in mm
660.0,-0.5122957371962331,-0.9897077077398255
659.377358490566,-0.5267715051295346,-1.0238847461912197
658.7547169811321,-0.6601636685148066,-1.2502857831412009
658.1320754716982,-0.6390195548632633,-1.2675204433219136
657.5094339622641,-0.621719825224887,-1.2122245388437982
656.8867924528302,-0.6218826290111985,-1.1864794334688717
656.2641509433962,-0.6207795101603693,-1.1855451196597904
655.6415094339623,-0.628358528049561,-1.2262024401078677
655.0188679245283,-0.6537751175208004,-1.2426349280962397
654.3962264150944,-0.6248784578707196,-1.1707044143332064
653.7735849056604,-0.6496731752509143,-1.2075512002815423
653.1509433962265,-0.6441845086890956,-1.2206205017060514
652.5283018867924,-0.6650269897550022,-1.2116793232628353
651.9056603773585,-0.6426086432979655,-1.210810569270185
651.2830188679245,-0.6586938445959696,-1.183108350235822
650.6603773584906,-0.6439383462633461,-1.176709267422311
650.0377358490566,-0.6505475528513621,-1.1725783226264932
649.4150943396227,-0.6473573338623344,-1.209950050193832
648.7924528301887,-0.6542860887470957,-1.2401834126901872
648.1698113207547,-0.6831093413119089,-1.212399121921928
647.5471698113207,-0.6622837555941095,-1.1874635948431178
646.9245283018868,-0.6501141426647613,-1.17382960339337
646.3018867924528,-0.6500126052408283,-1.1914030520613763
645.6792452830189,-0.6772030451737657,-1.1686176319361608
645.0566037735849,-0.6451706862015656,-1.172316577690197
644.433962264151,-0.689871090300455,-1.1666399665553322
643.811320754717,-0.7033064385403015,-1.1359198206912742
643.188679245283,-0.6707671447381309,-1.1805283847561514
642.566037735849,-0.6750161803646973,-1.1322185304814665
641.9433962264151,-0.6906285892409028,-1.1558471554918661
641.3207547169811,-0.7044126687512097,-1.1818224366245678
640.6981132075472,-0.6962025302482145,-1.1463710605280035
640.0754716981132,-0.7082663018115494,-1.2703368779397897
639.4528301886793,-0.7915511223493499,-1.274881744635997
638.8301886792453,-0.7385764007017369,-1.225185321166577
638.2075471698113,-0.7634585338139627,-1.1995408708137034
637.5849056603773,-0.7574422550584767,-1.2625016533922477
636.9622641509434,-0.7584463488019981,-1.2386929709863015
636.3396226415094,-0.7934496415952469,-1.2452644700029567
635.7169811320755,-0.772344552138361,-1.2952578193734872
635.0943396226415,-0.8011114731660425,-1.2353869040958954
634.4716981132076,-0.7985014147371556,-1.2610762033764882
633.8490566037735,-0.7461085068597609,-1.2677773571927984
633.2264150943396,-0.7871722728024013,-1.2612003133073344
632.6037735849056,-0.7704846988653647,-1.228067046520558
631.9811320754717,-0.7460896490865615,-1.276779818764618
631.3584905660377,-0.7880348808612347,-1.2399216656692509
630.7358490566038,-0.7778528633810848,-1.241406086927437
